Metodo_Agregacao;Data;Versao_Dataset;Nome_Aeroporto;Proporção_Viagem;Cidade;Estado;Pais
Daily;2020-09-09;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-11;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-06;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-12;10;Winnipeg International;52;Winnipeg;Manitoba;Canada
Daily;2020-04-24;10;Winnipeg International;86;Winnipeg;Manitoba;Canada
Daily;2020-11-19;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-21;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-12;10;Winnipeg International;69;Winnipeg;Manitoba;Canada
Daily;2020-08-15;10;Winnipeg International;72;Winnipeg;Manitoba;Canada
Daily;2020-08-14;10;Winnipeg International;96;Winnipeg;Manitoba;Canada
Daily;2020-09-01;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-14;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-07;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-03-22;10;Winnipeg International;85;Winnipeg;Manitoba;Canada
Daily;2020-04-09;10;Winnipeg International;94;Winnipeg;Manitoba;Canada
Daily;2020-04-13;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-21;10;Winnipeg International;89;Winnipeg;Manitoba;Canada
Daily;2020-06-02;10;Winnipeg International;92;Winnipeg;Manitoba;Canada
Daily;2020-10-28;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-01;10;Winnipeg International;52;Winnipeg;Manitoba;Canada
Daily;2020-03-24;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-14;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-06;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-07;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-08-28;10;Winnipeg International;92;Winnipeg;Manitoba;Canada
Daily;2020-09-19;10;Winnipeg International;60;Winnipeg;Manitoba;Canada
Daily;2020-09-23;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-18;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-20;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-29;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-03-23;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-01;10;Winnipeg International;88;Winnipeg;Manitoba;Canada
Daily;2020-06-08;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-28;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-17;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-20;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-23;10;Winnipeg International;91;Winnipeg;Manitoba;Canada
Daily;2020-08-10;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-08-30;10;Winnipeg International;59;Winnipeg;Manitoba;Canada
Daily;2020-04-25;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-31;10;Winnipeg International;97;Winnipeg;Manitoba;Canada
Daily;2020-08-16;10;Winnipeg International;95;Winnipeg;Manitoba;Canada
Daily;2020-09-16;10;Winnipeg International;98;Winnipeg;Manitoba;Canada
Daily;2020-10-03;10;Winnipeg International;67;Winnipeg;Manitoba;Canada
Daily;2020-11-25;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-11;10;Winnipeg International;87;Winnipeg;Manitoba;Canada
Daily;2020-08-03;10;Winnipeg International;15;Winnipeg;Manitoba;Canada
Daily;2020-09-27;10;Winnipeg International;63;Winnipeg;Manitoba;Canada
Daily;2020-03-26;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-03-31;10;Winnipeg International;97;Winnipeg;Manitoba;Canada
Daily;2020-05-06;10;Winnipeg International;95;Winnipeg;Manitoba;Canada
Daily;2020-05-16;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-17;10;Winnipeg International;54;Winnipeg;Manitoba;Canada
Daily;2020-05-18;10;Winnipeg International;9;Winnipeg;Manitoba;Canada
Daily;2020-06-23;10;Winnipeg International;94;Winnipeg;Manitoba;Canada
Daily;2020-07-14;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-08-02;10;Winnipeg International;89;Winnipeg;Manitoba;Canada
Daily;2020-08-08;10;Winnipeg International;75;Winnipeg;Manitoba;Canada
Daily;2020-09-04;10;Winnipeg International;94;Winnipeg;Manitoba;Canada
Daily;2020-09-25;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-10;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-22;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-24;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-27;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-17;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-28;10;Winnipeg International;96;Winnipeg;Manitoba;Canada
Daily;2020-06-04;10;Winnipeg International;97;Winnipeg;Manitoba;Canada
Daily;2020-08-13;10;Winnipeg International;89;Winnipeg;Manitoba;Canada
Daily;2020-10-19;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-12-01;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-03;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-12;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-22;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-13;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-27;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-18;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-26;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-29;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-08-06;10;Winnipeg International;90;Winnipeg;Manitoba;Canada
Daily;2020-11-08;10;Winnipeg International;59;Winnipeg;Manitoba;Canada
Daily;2020-03-28;10;Winnipeg International;92;Winnipeg;Manitoba;Canada
Daily;2020-03-29;10;Winnipeg International;73;Winnipeg;Manitoba;Canada
Daily;2020-05-11;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-29;10;Winnipeg International;97;Winnipeg;Manitoba;Canada
Daily;2020-07-08;10;Winnipeg International;97;Winnipeg;Manitoba;Canada
Daily;2020-08-01;10;Winnipeg International;93;Winnipeg;Manitoba;Canada
Daily;2020-11-22;10;Winnipeg International;48;Winnipeg;Manitoba;Canada
Daily;2020-04-01;10;Winnipeg International;94;Winnipeg;Manitoba;Canada
Daily;2020-04-27;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-04;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-20;10;Winnipeg International;61;Winnipeg;Manitoba;Canada
Daily;2020-10-11;10;Winnipeg International;54;Winnipeg;Manitoba;Canada
Daily;2020-11-23;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-24;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-28;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-08;10;Winnipeg International;93;Winnipeg;Manitoba;Canada
Daily;2020-06-30;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-11;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-28;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-05;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-09;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-10;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-03-20;10;Winnipeg International;98;Winnipeg;Manitoba;Canada
Daily;2020-06-25;10;Winnipeg International;96;Winnipeg;Manitoba;Canada
Daily;2020-07-21;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-30;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-03;10;Winnipeg International;88;Winnipeg;Manitoba;Canada
Daily;2020-07-13;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-08-09;10;Winnipeg International;61;Winnipeg;Manitoba;Canada
Daily;2020-05-02;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-05;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-20;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-19;10;Winnipeg International;93;Winnipeg;Manitoba;Canada
Daily;2020-06-15;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-04;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-08-04;10;Winnipeg International;82;Winnipeg;Manitoba;Canada
Daily;2020-10-01;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-14;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-13;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-15;10;Winnipeg International;94;Winnipeg;Manitoba;Canada
Daily;2020-08-12;10;Winnipeg International;95;Winnipeg;Manitoba;Canada
Daily;2020-09-10;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-05;10;Winnipeg International;97;Winnipeg;Manitoba;Canada
Daily;2020-05-24;10;Winnipeg International;71;Winnipeg;Manitoba;Canada
Daily;2020-08-05;10;Winnipeg International;92;Winnipeg;Manitoba;Canada
Daily;2020-08-22;10;Winnipeg International;78;Winnipeg;Manitoba;Canada
Daily;2020-10-02;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-30;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-05;10;Winnipeg International;54;Winnipeg;Manitoba;Canada
Daily;2020-05-08;10;Winnipeg International;89;Winnipeg;Manitoba;Canada
Daily;2020-05-14;10;Winnipeg International;88;Winnipeg;Manitoba;Canada
Daily;2020-09-12;10;Winnipeg International;72;Winnipeg;Manitoba;Canada
Daily;2020-10-05;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-21;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-03-16;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-06;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-30;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-20;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-07-09;10;Winnipeg International;98;Winnipeg;Manitoba;Canada
Daily;2020-10-06;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-04;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-31;10;Winnipeg International;99;Winnipeg;Manitoba;Canada
Daily;2020-07-16;10;Winnipeg International;95;Winnipeg;Manitoba;Canada
Daily;2020-07-24;10;Winnipeg International;96;Winnipeg;Manitoba;Canada
Daily;2020-07-25;10;Winnipeg International;87;Winnipeg;Manitoba;Canada
Daily;2020-09-06;10;Winnipeg International;50;Winnipeg;Manitoba;Canada
Daily;2020-08-19;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-12;10;Winnipeg International;10;Winnipeg;Manitoba;Canada
Daily;2020-10-23;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-29;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-30;10;Winnipeg International;87;Winnipeg;Manitoba;Canada
Daily;2020-06-18;10;Winnipeg International;99;Winnipeg;Manitoba;Canada
Daily;2020-07-26;10;Winnipeg International;81;Winnipeg;Manitoba;Canada
Daily;2020-08-24;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-26;10;Winnipeg International;69;Winnipeg;Manitoba;Canada
Daily;2020-09-30;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-11;10;Winnipeg International;73;Winnipeg;Manitoba;Canada
Daily;2020-03-19;10;Winnipeg International;99;Winnipeg;Manitoba;Canada
Daily;2020-04-10;10;Winnipeg International;14;Winnipeg;Manitoba;Canada
Daily;2020-04-16;10;Winnipeg International;89;Winnipeg;Manitoba;Canada
Daily;2020-04-26;10;Winnipeg International;99;Winnipeg;Manitoba;Canada
Daily;2020-07-15;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-05;10;Winnipeg International;74;Winnipeg;Manitoba;Canada
Daily;2020-05-28;10;Winnipeg International;94;Winnipeg;Manitoba;Canada
Daily;2020-06-19;10;Winnipeg International;90;Winnipeg;Manitoba;Canada
Daily;2020-07-10;10;Winnipeg International;88;Winnipeg;Manitoba;Canada
Daily;2020-08-26;10;Winnipeg International;92;Winnipeg;Manitoba;Canada
Daily;2020-09-13;10;Winnipeg International;67;Winnipeg;Manitoba;Canada
Daily;2020-10-07;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-02;10;Winnipeg International;81;Winnipeg;Manitoba;Canada
Daily;2020-04-03;10;Winnipeg International;76;Winnipeg;Manitoba;Canada
Daily;2020-05-26;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-17;10;Winnipeg International;93;Winnipeg;Manitoba;Canada
Daily;2020-10-18;10;Winnipeg International;63;Winnipeg;Manitoba;Canada
Daily;2020-04-22;10;Winnipeg International;98;Winnipeg;Manitoba;Canada
Daily;2020-06-26;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-02;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-03-30;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-06;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-29;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-08-23;10;Winnipeg International;85;Winnipeg;Manitoba;Canada
Daily;2020-10-20;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-29;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-10;10;Winnipeg International;94;Winnipeg;Manitoba;Canada
Daily;2020-06-12;10;Winnipeg International;94;Winnipeg;Manitoba;Canada
Daily;2020-07-18;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-08;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-10;10;Winnipeg International;61;Winnipeg;Manitoba;Canada
Daily;2020-07-29;10;Winnipeg International;89;Winnipeg;Manitoba;Canada
Daily;2020-09-08;10;Winnipeg International;86;Winnipeg;Manitoba;Canada
Daily;2020-10-15;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-13;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-18;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-20;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-17;10;Winnipeg International;87;Winnipeg;Manitoba;Canada
Daily;2020-06-22;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-08-07;10;Winnipeg International;89;Winnipeg;Manitoba;Canada
Daily;2020-08-21;10;Winnipeg International;91;Winnipeg;Manitoba;Canada
Daily;2020-09-15;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-09-17;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-04;10;Winnipeg International;61;Winnipeg;Manitoba;Canada
Daily;2020-10-22;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-04-07;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-10-16;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-11-27;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-06-14;10;Winnipeg International;99;Winnipeg;Manitoba;Canada
Daily;2020-03-21;10;Winnipeg International;81;Winnipeg;Manitoba;Canada
Daily;2020-05-09;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
Daily;2020-05-21;10;Winnipeg International;95;Winnipeg;Manitoba;Canada
Daily;2020-06-07;10;Winnipeg International;100;Winnipeg;Manitoba;Canada
